datetime_proposed,wtr_top_t19,wtr_middle_t20,wtr_bottom_t21,wtr_bottom_t26,datetime_incorrect,
6/30/2023 10:40,22.908,21.76,20.519,,,
6/30/2023 10:50,23.004,21.855,20.615,,,
6/30/2023 11:00,23.004,21.76,20.615,,,
6/30/2023 11:10,23.1,21.855,20.615,,,
6/30/2023 11:20,23.196,21.855,20.615,,,
6/30/2023 11:30,23.292,21.855,20.615,,,
6/30/2023 11:40,23.388,21.855,20.615,,,
6/30/2023 11:50,23.581,21.951,20.71,,,
6/30/2023 12:00,23.581,21.951,20.615,,,
6/30/2023 12:10,23.773,21.951,20.71,,,
6/30/2023 12:20,23.966,22.046,20.71,,,
6/30/2023 12:30,23.966,22.046,20.615,,,
6/30/2023 12:40,24.158,22.046,20.71,,,
6/30/2023 12:50,24.158,22.046,20.71,,,
6/30/2023 13:00,24.351,22.046,20.71,,,
6/30/2023 13:10,24.448,22.046,20.71,,,
6/30/2023 13:20,24.545,22.142,20.71,,,
6/30/2023 13:30,24.641,22.142,20.71,,,
6/30/2023 13:40,24.835,22.238,20.805,,,
6/30/2023 13:50,24.738,22.142,20.805,,,
6/30/2023 14:00,24.931,22.238,20.805,,,
6/30/2023 14:10,25.125,22.333,20.805,,,
6/30/2023 14:20,25.222,22.238,20.805,,,
6/30/2023 14:30,25.222,22.238,20.805,,,
6/30/2023 14:40,25.61,22.333,20.805,,,
6/30/2023 14:50,25.416,22.333,20.805,,,
6/30/2023 15:00,25.708,22.333,20.805,,,
6/30/2023 15:10,25.902,22.429,20.805,,,
6/30/2023 15:20,25.513,22.333,20.805,,,
6/30/2023 15:30,25.416,22.333,20.805,,,
6/30/2023 15:40,25.61,22.429,20.805,,,
6/30/2023 15:50,25.805,22.429,20.805,,,
6/30/2023 16:00,25.902,22.429,20.805,,,
6/30/2023 16:10,26,22.429,20.805,,,
6/30/2023 16:20,26.195,22.525,20.805,,,
6/30/2023 16:30,26.195,22.429,20.805,,,
6/30/2023 16:40,26,22.429,20.805,,,
6/30/2023 16:50,26.195,22.429,20.805,,,
6/30/2023 17:00,25.902,22.429,20.805,,,
6/30/2023 17:10,25.805,22.429,20.805,,,
6/30/2023 17:20,26.39,22.525,20.805,,,
6/30/2023 17:30,26.39,22.525,20.805,,,
6/30/2023 17:40,26.292,22.429,20.805,,,
6/30/2023 17:50,26.292,22.525,20.805,,,
6/30/2023 18:00,26.195,22.525,20.805,,,
6/30/2023 18:10,26.195,22.525,20.805,,,
6/30/2023 18:20,26.195,22.429,20.805,,,
6/30/2023 18:30,26.195,22.525,20.805,,,
6/30/2023 18:40,26.195,22.525,20.805,,,
6/30/2023 18:50,26.097,22.429,20.805,,,
6/30/2023 19:00,26.097,22.429,20.805,,,
6/30/2023 19:10,26,22.429,20.805,,,
6/30/2023 19:20,26,22.525,20.805,,,
6/30/2023 19:30,26,22.429,20.805,,,
6/30/2023 19:40,25.902,22.429,20.805,,,
6/30/2023 19:50,25.902,22.429,20.805,,,
6/30/2023 20:00,25.902,22.429,20.805,,,
6/30/2023 20:10,25.902,22.429,20.805,,,
6/30/2023 20:20,25.805,22.429,20.805,,,
6/30/2023 20:30,25.708,22.429,20.805,,,
6/30/2023 20:40,25.61,22.429,20.805,,,
6/30/2023 20:50,25.61,22.429,20.71,,,
6/30/2023 21:00,25.513,22.429,20.71,,,
6/30/2023 21:10,25.416,22.429,20.71,,,
6/30/2023 21:20,25.319,22.429,20.71,,,
6/30/2023 21:30,25.319,22.429,20.71,,,
6/30/2023 21:40,25.222,22.429,20.71,,,
6/30/2023 21:50,25.125,22.429,20.71,,,
6/30/2023 22:00,25.125,22.429,20.71,,,
6/30/2023 22:10,25.028,22.429,20.71,,,
6/30/2023 22:20,24.931,22.429,20.71,,,
6/30/2023 22:30,24.931,22.429,20.71,,,
6/30/2023 22:40,24.835,22.429,20.71,,,
6/30/2023 22:50,24.738,22.429,20.71,,,
6/30/2023 23:00,24.738,22.429,20.71,,,
6/30/2023 23:10,24.641,22.429,20.71,,,
6/30/2023 23:20,24.641,22.429,20.71,,,
6/30/2023 23:30,24.545,22.429,20.71,,,
6/30/2023 23:40,24.545,22.429,20.71,,,
6/30/2023 23:50,24.448,22.429,20.71,,,
7/1/2023 0:00,24.448,22.429,20.71,,,
7/1/2023 0:10,24.351,22.429,20.71,,,
7/1/2023 0:20,24.255,22.429,20.71,,,
7/1/2023 0:30,24.255,22.429,20.71,,,
7/1/2023 0:40,24.255,22.429,20.71,,,
7/1/2023 0:50,24.158,22.429,20.71,,,
7/1/2023 1:00,24.158,22.429,20.71,,,
7/1/2023 1:10,24.062,22.429,20.71,,,
7/1/2023 1:20,24.062,22.429,20.71,,,
7/1/2023 1:30,23.966,22.429,20.71,,,
7/1/2023 1:40,23.966,22.429,20.71,,,
7/1/2023 1:50,23.869,22.429,20.71,,,
7/1/2023 2:00,23.869,22.429,20.71,,,
7/1/2023 2:10,23.869,22.429,20.71,,,
7/1/2023 2:20,23.773,22.429,20.615,,,
7/1/2023 2:30,23.773,22.429,20.615,,,
7/1/2023 2:40,23.677,22.429,20.615,,,
7/1/2023 2:50,23.677,22.429,20.615,,,
7/1/2023 3:00,23.581,22.429,20.615,,,
7/1/2023 3:10,23.581,22.429,20.71,,,
7/1/2023 3:20,23.581,22.429,20.615,,,
7/1/2023 3:30,23.484,22.429,20.71,,,
7/1/2023 3:40,23.484,22.429,20.71,,,
7/1/2023 3:50,23.388,22.429,20.615,,,
7/1/2023 4:00,23.388,22.429,20.71,,,
7/1/2023 4:10,23.388,22.429,20.71,,,
7/1/2023 4:20,23.388,22.429,20.615,,,
7/1/2023 4:30,23.292,22.429,20.615,,,
7/1/2023 4:40,23.292,22.429,20.71,,,
7/1/2023 4:50,23.196,22.429,20.615,,,
7/1/2023 5:00,23.196,22.429,20.615,,,
7/1/2023 5:10,23.196,22.429,20.615,,,
7/1/2023 5:20,23.196,22.429,20.615,,,
7/1/2023 5:30,23.1,22.429,20.615,,,
7/1/2023 5:40,23.1,22.429,20.615,,,
7/1/2023 5:50,23.1,22.429,20.615,,,
7/1/2023 6:00,23.1,22.429,20.615,,,
7/1/2023 6:10,23.1,22.429,20.615,,,
7/1/2023 6:20,23.1,22.333,20.615,,,
7/1/2023 6:30,23.1,22.333,20.615,,,
7/1/2023 6:40,23.1,22.429,20.615,,,
7/1/2023 6:50,23.004,22.429,20.615,,,
7/1/2023 7:00,23.004,22.429,20.615,,,
7/1/2023 7:10,23.004,22.429,20.615,,,
7/1/2023 7:20,23.004,22.429,20.615,,,
7/1/2023 7:30,23.004,22.429,20.615,,,
7/1/2023 7:40,23.004,22.429,20.615,,,
7/1/2023 7:50,23.004,22.429,20.615,,,
7/1/2023 8:00,23.1,22.429,20.615,,,
7/1/2023 8:10,23.1,22.333,20.615,,,
7/1/2023 8:20,23.1,22.429,20.615,,,
7/1/2023 8:30,23.1,22.429,20.615,,,
7/1/2023 8:40,23.196,22.525,20.71,,,
7/1/2023 8:50,23.196,22.525,20.71,,,
7/1/2023 9:00,23.196,22.429,20.71,,,
7/1/2023 9:10,23.292,22.429,20.615,,,
7/1/2023 9:20,23.388,22.525,20.71,,,
7/1/2023 9:30,23.484,22.429,20.615,,,
7/1/2023 9:40,23.484,22.525,20.71,,,
7/1/2023 9:50,23.484,22.525,20.71,,,
7/1/2023 10:00,23.484,22.525,20.71,,,
7/1/2023 10:10,23.869,22.525,20.71,,,
7/1/2023 10:20,23.966,22.621,20.71,,,
7/1/2023 10:30,23.677,22.525,20.71,,,
7/1/2023 10:40,23.773,22.525,20.71,,,
7/1/2023 10:50,23.966,22.525,20.71,,,
7/1/2023 11:00,24.062,22.621,20.71,,,
7/1/2023 11:10,23.869,22.525,20.71,,,
7/1/2023 11:20,23.869,22.621,20.71,,,
7/1/2023 11:30,23.966,22.621,20.71,,,
7/1/2023 11:40,24.351,22.717,20.71,,,
7/1/2023 11:50,24.158,22.621,20.71,,,
7/1/2023 12:00,24.448,22.621,20.71,,,
7/1/2023 12:10,24.351,22.621,20.71,,,
7/1/2023 12:20,24.545,22.717,20.71,,,
7/1/2023 12:30,24.641,22.717,20.71,,,
7/1/2023 12:40,24.738,22.717,20.71,,,
7/1/2023 12:50,25.028,22.812,20.805,,,
7/1/2023 13:00,25.222,22.812,20.805,,,
7/1/2023 13:10,25.319,22.812,20.805,,,
7/1/2023 13:20,25.416,22.812,20.71,,,
7/1/2023 13:30,25.222,22.812,20.805,,,
7/1/2023 13:40,25.805,22.908,20.805,,,
7/1/2023 13:50,25.319,22.812,20.805,,,
7/1/2023 14:00,25.222,22.812,20.805,,,
7/1/2023 14:10,25.513,22.908,20.805,,,
7/1/2023 14:20,25.708,22.908,20.71,,,
7/1/2023 14:30,25.805,22.908,20.805,,,
7/1/2023 14:40,25.902,22.908,20.901,,,
7/1/2023 14:50,25.902,22.908,20.805,,,
7/1/2023 15:00,26,22.908,20.805,,,
7/1/2023 15:10,25.902,22.908,20.805,,,
7/1/2023 15:20,25.805,22.908,20.805,,,
7/1/2023 15:30,26,23.004,20.805,,,
7/1/2023 15:40,26,23.004,20.805,,,
7/1/2023 15:50,26,23.004,20.901,,,
7/1/2023 16:00,26,23.004,20.805,,,
7/1/2023 16:10,26,23.004,20.805,,,
7/1/2023 16:20,25.902,22.908,20.805,,,
7/1/2023 16:30,25.805,22.908,20.805,,,
7/1/2023 16:40,25.902,22.908,20.805,,,
7/1/2023 16:50,26,23.1,20.901,,,
7/1/2023 17:00,26,23.1,20.805,,,
7/1/2023 17:10,26,23.1,20.901,,,
7/1/2023 17:20,25.902,23.1,20.901,,,
7/1/2023 17:30,25.902,23.1,20.805,,,
7/1/2023 17:40,25.902,23.1,20.805,,,
7/1/2023 17:50,25.902,23.1,20.805,,,
7/1/2023 18:00,25.805,23.1,20.805,,,
7/1/2023 18:10,25.805,23.1,20.805,,,
7/1/2023 18:20,25.805,23.1,20.805,,,
7/1/2023 18:30,25.708,23.1,20.805,,,
7/1/2023 18:40,25.61,23.1,20.805,,,
7/1/2023 18:50,25.61,23.1,20.805,,,
7/1/2023 19:00,25.61,23.1,20.805,,,
7/1/2023 19:10,25.61,23.1,20.805,,,
7/1/2023 19:20,25.513,23.1,20.805,,,
7/1/2023 19:30,25.416,23.004,20.805,,,
7/1/2023 19:40,25.416,23.004,20.805,,,
7/1/2023 19:50,25.319,23.004,20.805,,,
7/1/2023 20:00,25.319,23.004,20.805,,,
7/1/2023 20:10,25.222,23.004,20.805,,,
7/1/2023 20:20,25.222,23.004,20.805,,,
7/1/2023 20:30,25.125,23.004,20.805,,,
7/1/2023 20:40,25.125,23.004,20.805,,,
7/1/2023 20:50,24.931,23.004,20.805,,,
7/1/2023 21:00,24.931,23.004,20.805,,,
7/1/2023 21:10,24.931,23.004,20.805,,,
7/1/2023 21:20,24.835,23.1,20.805,,,
7/1/2023 21:30,24.835,23.1,20.805,,,
7/1/2023 21:40,24.835,23.1,20.805,,,
7/1/2023 21:50,24.738,23.1,20.805,,,
7/1/2023 22:00,24.738,23.004,20.805,,,
7/1/2023 22:10,24.641,23.004,20.805,,,
7/1/2023 22:20,24.641,23.004,20.805,,,
7/1/2023 22:30,24.641,23.004,20.805,,,
7/1/2023 22:40,24.545,23.004,20.805,,,
7/1/2023 22:50,24.545,23.004,20.805,,,
7/1/2023 23:00,24.545,23.1,20.805,,,
7/1/2023 23:10,24.545,23.1,20.805,,,
7/1/2023 23:20,24.448,23.1,20.805,,,
7/1/2023 23:30,24.448,23.004,20.805,,,
7/1/2023 23:40,24.448,23.004,20.71,,,
7/1/2023 23:50,24.448,23.1,20.71,,,
7/2/2023 0:00,24.351,23.1,20.805,,,
7/2/2023 0:10,24.351,23.1,20.71,,,
7/2/2023 0:20,24.351,23.004,20.805,,,
7/2/2023 0:30,24.351,23.1,20.71,,,
7/2/2023 0:40,24.255,23.004,20.805,,,
7/2/2023 0:50,24.255,23.004,20.805,,,
7/2/2023 1:00,24.255,23.004,20.805,,,
7/2/2023 1:10,24.255,23.004,20.71,,,
7/2/2023 1:20,24.158,23.004,20.71,,,
7/2/2023 1:30,24.158,23.004,20.71,,,
7/2/2023 1:40,24.158,23.004,20.71,,,
7/2/2023 1:50,24.158,23.004,20.71,,,
7/2/2023 2:00,24.158,23.004,20.71,,,
7/2/2023 2:10,24.062,23.004,20.71,,,
7/2/2023 2:20,24.062,23.004,20.71,,,
7/2/2023 2:30,24.062,23.004,20.71,,,
7/2/2023 2:40,24.062,23.004,20.71,,,
7/2/2023 2:50,24.062,23.004,20.71,,,
7/2/2023 3:00,23.966,23.004,20.71,,,
7/2/2023 3:10,23.966,23.004,20.71,,,
7/2/2023 3:20,23.966,23.004,20.71,,,
7/2/2023 3:30,23.966,23.004,20.71,,,
7/2/2023 3:40,23.966,23.004,20.71,,,
7/2/2023 3:50,23.966,23.004,20.71,,,
7/2/2023 4:00,23.869,23.004,20.71,,,
7/2/2023 4:10,23.869,23.004,20.71,,,
7/2/2023 4:20,23.869,23.004,20.71,,,
7/2/2023 4:30,23.869,23.004,20.71,,,
7/2/2023 4:40,23.869,23.004,20.71,,,
7/2/2023 4:50,23.773,23.004,20.71,,,
7/2/2023 5:00,23.773,23.004,20.71,,,
7/2/2023 5:10,23.773,23.004,20.71,,,
7/2/2023 5:20,23.773,23.004,20.71,,,
7/2/2023 5:30,23.773,23.004,20.71,,,
7/2/2023 5:40,23.773,23.004,20.71,,,
7/2/2023 5:50,23.773,23.1,20.71,,,
7/2/2023 6:00,23.677,23.1,20.71,,,
7/2/2023 6:10,23.677,23.1,20.71,,,
7/2/2023 6:20,23.677,23.004,20.71,,,
7/2/2023 6:30,23.677,23.1,20.71,,,
7/2/2023 6:40,23.677,23.004,20.71,,,
7/2/2023 6:50,23.677,23.004,20.71,,,
7/2/2023 7:00,23.581,23.1,20.71,,,
7/2/2023 7:10,23.677,23.1,20.71,,,
7/2/2023 7:20,23.677,23.004,20.71,,,
7/2/2023 7:30,23.581,23.004,20.71,,,
7/2/2023 7:40,23.677,23.1,20.71,,,
7/2/2023 7:50,23.677,23.1,20.71,,,
7/2/2023 8:00,23.677,23.1,20.71,,,
7/2/2023 8:10,23.677,23.1,20.71,,,
7/2/2023 8:20,23.773,23.1,20.71,,,
7/2/2023 8:30,23.869,23.1,20.71,,,
7/2/2023 8:40,23.773,23.1,20.71,,,
7/2/2023 8:50,23.773,23.1,20.71,,,
7/2/2023 9:00,23.869,23.1,20.71,,,
7/2/2023 9:10,23.869,23.1,20.71,,,
7/2/2023 9:20,23.869,23.1,20.71,,,
7/2/2023 9:30,24.255,23.1,20.71,,,
7/2/2023 9:40,24.062,23.1,20.71,,,
7/2/2023 9:50,23.966,23.1,20.71,,,
7/2/2023 10:00,24.158,23.1,20.71,,,
7/2/2023 10:10,24.062,23.1,20.71,,,
7/2/2023 10:20,24.255,23.196,20.71,,,
7/2/2023 10:30,24.448,23.196,20.805,,,
7/2/2023 10:40,24.448,23.196,20.805,,,
7/2/2023 10:50,24.545,23.196,20.805,,,
7/2/2023 11:00,24.835,23.292,20.805,,,
7/2/2023 11:10,24.641,23.196,20.805,,,
7/2/2023 11:20,24.545,23.196,20.805,,,
7/2/2023 11:30,24.545,23.196,20.805,,,
7/2/2023 11:40,24.931,23.292,20.805,,,
7/2/2023 11:50,24.835,23.196,20.805,,,
7/2/2023 12:00,24.835,23.292,20.805,,,
7/2/2023 12:10,24.641,23.196,20.805,,,
7/2/2023 12:20,24.641,23.292,20.805,,,
7/2/2023 12:30,24.738,23.292,20.805,,,
7/2/2023 12:40,24.738,23.196,20.805,,,
7/2/2023 12:50,24.738,23.196,20.805,,,
7/2/2023 13:00,24.931,23.292,20.805,,,
7/2/2023 13:10,25.028,23.292,20.805,,,
7/2/2023 13:20,25.222,23.292,20.805,,,
7/2/2023 13:30,25.125,23.292,20.805,,,
7/2/2023 13:40,25.028,23.292,20.805,,,
7/2/2023 13:50,25.125,23.292,20.805,,,
7/2/2023 14:00,25.319,23.292,20.805,,,
7/2/2023 14:10,25.416,23.388,20.805,,,
7/2/2023 14:20,25.222,23.292,20.805,,,
7/2/2023 14:30,25.222,23.292,20.805,,,
7/2/2023 14:40,25.222,23.292,20.805,,,
7/2/2023 14:50,25.222,23.292,20.805,,,
7/2/2023 15:00,25.319,23.292,20.805,,,
7/2/2023 15:10,25.416,23.292,20.805,,,
7/2/2023 15:20,25.513,23.388,20.805,,,
7/2/2023 15:30,25.416,23.388,20.805,,,
7/2/2023 15:40,25.319,23.292,20.805,,,
7/2/2023 15:50,25.222,23.196,20.805,,,
7/2/2023 16:00,25.319,23.292,20.805,,,
7/2/2023 16:10,25.319,23.292,20.805,,,
7/2/2023 16:20,25.319,23.292,20.805,,,
7/2/2023 16:30,25.319,23.292,20.805,,,
7/2/2023 16:40,25.319,23.292,20.805,,,
7/2/2023 16:50,25.319,23.292,20.901,,,
7/2/2023 17:00,25.319,23.292,20.805,,,
7/2/2023 17:10,25.319,23.292,20.805,,,
7/2/2023 17:20,25.319,23.292,20.901,,,
7/2/2023 17:30,25.416,23.292,20.901,,,
7/2/2023 17:40,25.319,23.292,20.805,,,
7/2/2023 17:50,25.319,23.292,20.805,,,
7/2/2023 18:00,25.222,23.292,20.805,,,
7/2/2023 18:10,25.125,23.292,20.805,,,
7/2/2023 18:20,25.125,23.292,20.805,,,
7/2/2023 18:30,24.931,23.292,20.805,,,
7/2/2023 18:40,24.835,23.292,20.805,,,
7/2/2023 18:50,24.835,23.292,20.805,,,
7/2/2023 19:00,24.738,23.292,20.805,,,
7/2/2023 19:10,24.641,23.292,20.805,,,
7/2/2023 19:20,24.641,23.292,20.805,,,
7/2/2023 19:30,24.641,23.292,20.805,,,
7/2/2023 19:40,24.545,23.388,20.805,,,
7/2/2023 19:50,24.545,23.292,20.805,,,
7/2/2023 20:00,24.448,23.292,20.805,,,
7/2/2023 20:10,24.351,23.292,20.805,,,
7/2/2023 20:20,24.351,23.196,20.805,,,
7/2/2023 20:30,24.351,23.196,20.805,,,
7/2/2023 20:40,24.255,23.196,20.805,,,
7/2/2023 20:50,24.255,23.292,20.805,,,
7/2/2023 21:00,24.255,23.292,20.805,,,
7/2/2023 21:10,24.158,23.292,20.805,,,
7/2/2023 21:20,24.158,23.292,20.805,,,
7/2/2023 21:30,24.158,23.292,20.805,,,
7/2/2023 21:40,24.062,23.292,20.805,,,
7/2/2023 21:50,24.062,23.292,20.805,,,
7/2/2023 22:00,24.062,23.292,20.805,,,
7/2/2023 22:10,24.062,23.196,20.805,,,
7/2/2023 22:20,24.062,23.292,20.805,,,
7/2/2023 22:30,23.966,23.292,20.805,,,
7/2/2023 22:40,23.966,23.196,20.805,,,
7/2/2023 22:50,23.966,23.292,20.805,,,
7/2/2023 23:00,23.966,23.292,20.71,,,
7/2/2023 23:10,23.966,23.292,20.71,,,
7/2/2023 23:20,23.869,23.196,20.71,,,
7/2/2023 23:30,23.869,23.196,20.71,,,
7/2/2023 23:40,23.869,23.196,20.71,,,
7/2/2023 23:50,23.869,23.196,20.71,,,
7/3/2023 0:00,23.869,23.196,20.71,,,
7/3/2023 0:10,23.773,23.196,20.71,,,
7/3/2023 0:20,23.773,23.196,20.71,,,
7/3/2023 0:30,23.773,23.196,20.71,,,
7/3/2023 0:40,23.773,23.196,20.71,,,
7/3/2023 0:50,23.773,23.196,20.71,,,
7/3/2023 1:00,23.773,23.196,20.805,,,
7/3/2023 1:10,23.677,23.196,20.805,,,
7/3/2023 1:20,23.677,23.196,20.805,,,
7/3/2023 1:30,23.677,23.196,20.805,,,
7/3/2023 1:40,23.677,23.196,20.901,,,
7/3/2023 1:50,23.677,23.196,20.901,,,
7/3/2023 2:00,23.677,23.1,20.901,,,
7/3/2023 2:10,23.581,23.1,20.901,,,
7/3/2023 2:20,23.581,23.1,20.901,,,
7/3/2023 2:30,23.581,23.196,20.901,,,
7/3/2023 2:40,23.581,23.1,20.901,,,
7/3/2023 2:50,23.581,23.1,20.901,,,
7/3/2023 3:00,23.581,23.1,20.901,,,
7/3/2023 3:10,23.581,23.1,20.901,,,
7/3/2023 3:20,23.484,23.1,20.996,,,
7/3/2023 3:30,23.484,23.1,20.996,,,
7/3/2023 3:40,23.484,23.1,20.996,,,
7/3/2023 3:50,23.484,23.1,20.996,,,
7/3/2023 4:00,23.484,23.1,20.996,,,
7/3/2023 4:10,23.484,23.1,20.996,,,
7/3/2023 4:20,23.388,23.1,20.996,,,
7/3/2023 4:30,23.388,23.004,20.996,,,
7/3/2023 4:40,23.388,23.1,20.996,,,
7/3/2023 4:50,23.388,23.004,21.091,,,
7/3/2023 5:00,23.388,23.004,21.091,,,
7/3/2023 5:10,23.388,23.004,20.996,,,
7/3/2023 5:20,23.388,23.004,20.996,,,
7/3/2023 5:30,23.292,23.004,20.996,,,
7/3/2023 5:40,23.292,23.004,21.091,,,
7/3/2023 5:50,23.292,23.004,21.091,,,
7/3/2023 6:00,23.292,23.004,20.996,,,
7/3/2023 6:10,23.292,23.004,20.996,,,
7/3/2023 6:20,23.292,23.004,20.901,,,
7/3/2023 6:30,23.292,23.004,20.901,,,
7/3/2023 6:40,23.196,23.004,20.805,,,
7/3/2023 6:50,23.196,23.004,20.805,,,
7/3/2023 7:00,23.196,23.004,20.805,,,
7/3/2023 7:10,23.196,23.004,20.805,,,
7/3/2023 7:20,23.196,23.004,20.805,,,
7/3/2023 7:30,23.196,23.004,20.805,,,
7/3/2023 7:40,23.196,23.004,20.805,,,
7/3/2023 7:50,23.196,22.908,20.805,,,
7/3/2023 8:00,23.196,22.908,20.901,,,
7/3/2023 8:10,23.292,22.908,20.805,,,
7/3/2023 8:20,23.292,22.908,20.901,,,
7/3/2023 8:30,23.292,22.908,20.901,,,
7/3/2023 8:40,23.292,22.908,20.901,,,
7/3/2023 8:50,23.388,22.908,20.901,,,
7/3/2023 9:00,23.484,22.908,20.901,,,
7/3/2023 9:10,23.484,22.908,20.901,,,
7/3/2023 9:20,23.388,22.908,20.901,,,
7/3/2023 9:30,23.581,22.908,20.901,,,
7/3/2023 9:40,23.677,22.908,20.901,,,
7/3/2023 9:50,23.677,22.908,20.901,,,
7/3/2023 10:00,23.773,22.908,20.901,,,
7/3/2023 10:10,23.677,22.908,20.805,,,
7/3/2023 10:20,23.869,22.908,20.901,,,
7/3/2023 10:30,23.869,23.004,20.901,,,
7/3/2023 10:40,23.966,23.004,20.901,,,
7/3/2023 10:50,23.966,23.004,20.901,,,
7/3/2023 11:00,24.062,23.004,20.901,,,
7/3/2023 11:10,24.158,23.004,20.901,,,
7/3/2023 11:20,24.158,23.004,20.901,,,
7/3/2023 11:30,24.448,23.004,20.805,,,
7/3/2023 11:40,24.351,23.004,20.805,,,
7/3/2023 11:50,24.351,23.004,20.805,,,
7/3/2023 12:00,24.738,23.1,20.901,,,
7/3/2023 12:10,24.835,23.1,20.901,,,
7/3/2023 12:20,24.931,23.1,20.805,,,
7/3/2023 12:30,25.222,23.196,20.901,,,
7/3/2023 12:40,24.835,23.1,20.805,,,
7/3/2023 12:50,25.513,23.196,20.901,,,
7/3/2023 13:00,25.319,23.196,20.901,,,
7/3/2023 13:10,24.931,23.1,20.901,,,
7/3/2023 13:20,24.931,23.196,20.901,,,
7/3/2023 13:30,25.513,23.196,20.901,,,
7/3/2023 13:40,25.61,23.196,20.901,,,
7/3/2023 13:50,25.902,23.1,20.901,,,
7/3/2023 14:00,25.61,23.196,20.901,,,
7/3/2023 14:10,25.416,23.196,20.901,,,
7/3/2023 14:20,25.61,23.196,20.901,,,
7/3/2023 14:30,25.416,23.292,21.091,,,
7/3/2023 14:40,25.319,23.1,20.996,,,
7/3/2023 14:50,25.125,23.196,20.996,,,
7/3/2023 15:00,25.028,23.196,20.996,,,
7/3/2023 15:10,24.931,23.196,20.901,,,
7/3/2023 15:20,25.416,23.292,21.091,,,
7/3/2023 15:30,26,23.388,20.901,,,
7/3/2023 15:40,26,23.292,20.901,,,
7/3/2023 15:50,26.097,23.292,20.901,,,
7/3/2023 16:00,26.097,23.388,20.901,,,
7/3/2023 16:10,26.097,23.388,20.901,,,
7/3/2023 16:20,25.61,23.292,20.901,,,
7/3/2023 16:30,25.708,23.292,20.996,,,
7/3/2023 16:40,25.805,23.292,20.996,,,
7/3/2023 16:50,25.61,23.292,20.901,,,
7/3/2023 17:00,25.513,23.292,20.901,,,
7/3/2023 17:10,25.513,23.292,20.901,,,
7/3/2023 17:20,25.513,23.196,20.996,,,
7/3/2023 17:30,25.513,23.292,20.901,,,
7/3/2023 17:40,25.416,23.292,20.901,,,
7/3/2023 17:50,25.902,23.388,20.901,,,
7/3/2023 18:00,25.708,23.388,20.901,,,
7/3/2023 18:10,25.319,23.292,20.805,,,
7/3/2023 18:20,25.319,23.292,20.901,,,
7/3/2023 18:30,25.416,23.292,20.901,,,
7/3/2023 18:40,25.416,23.292,20.901,,,
7/3/2023 18:50,25.513,23.292,20.901,,,
7/3/2023 19:00,25.61,23.292,20.901,,,
7/3/2023 19:10,25.708,23.388,20.901,,,
7/3/2023 19:20,25.708,23.388,20.901,,,
7/3/2023 19:30,25.513,23.292,20.901,,,
7/3/2023 19:40,25.513,23.292,20.901,,,
7/3/2023 19:50,25.513,23.292,20.901,,,
7/3/2023 20:00,25.416,23.292,20.901,,,
7/3/2023 20:10,25.319,23.292,20.901,,,
7/3/2023 20:20,25.319,23.292,20.901,,,
7/3/2023 20:30,25.319,23.292,20.901,,,
7/3/2023 20:40,25.222,23.292,20.901,,,
7/3/2023 20:50,25.222,23.292,20.805,,,
7/3/2023 21:00,25.222,23.292,20.805,,,
7/3/2023 21:10,25.125,23.292,20.805,,,
7/3/2023 21:20,25.125,23.292,20.805,,,
7/3/2023 21:30,25.028,23.196,20.805,,,
7/3/2023 21:40,25.028,23.292,20.805,,,
7/3/2023 21:50,24.931,23.196,20.805,,,
7/3/2023 22:00,24.931,23.292,20.805,,,
7/3/2023 22:10,24.931,23.292,20.805,,,
7/3/2023 22:20,24.931,23.292,20.805,,,
7/3/2023 22:30,24.835,23.292,20.805,,,
7/3/2023 22:40,24.835,23.196,20.805,,,
7/3/2023 22:50,24.835,23.292,20.805,,,
7/3/2023 23:00,24.738,23.292,20.805,,,
7/3/2023 23:10,24.738,23.292,20.71,,,
7/3/2023 23:20,24.641,23.196,20.805,,,
7/3/2023 23:30,24.641,23.196,20.805,,,
7/3/2023 23:40,24.545,23.196,20.71,,,
7/3/2023 23:50,24.545,23.196,20.805,,,
7/4/2023 0:00,24.448,23.196,20.805,,,
7/4/2023 0:10,24.448,23.196,20.71,,,
7/4/2023 0:20,24.448,23.196,20.71,,,
7/4/2023 0:30,24.351,23.196,20.71,,,
7/4/2023 0:40,24.351,23.196,20.71,,,
7/4/2023 0:50,24.351,23.1,20.71,,,
7/4/2023 1:00,24.255,23.196,20.71,,,
7/4/2023 1:10,24.255,23.1,20.71,,,
7/4/2023 1:20,24.255,23.1,20.71,,,
7/4/2023 1:30,24.255,23.1,20.71,,,
7/4/2023 1:40,24.158,23.1,20.71,,,
7/4/2023 1:50,24.158,23.1,20.71,,,
7/4/2023 2:00,24.158,23.004,20.71,,,
7/4/2023 2:10,24.158,23.004,20.71,,,
7/4/2023 2:20,24.158,23.004,20.71,,,
7/4/2023 2:30,24.158,23.004,20.71,,,
7/4/2023 2:40,24.062,23.004,20.71,,,
7/4/2023 2:50,24.062,23.004,20.805,,,
7/4/2023 3:00,24.062,23.004,20.805,,,
7/4/2023 3:10,24.062,23.004,20.805,,,
7/4/2023 3:20,24.062,23.004,20.805,,,
7/4/2023 3:30,24.062,22.908,20.805,,,
7/4/2023 3:40,23.966,23.004,20.901,,,
7/4/2023 3:50,23.966,23.004,20.901,,,
7/4/2023 4:00,23.966,23.004,20.901,,,
